"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 25 18:05:42 GMT 2023","Tue Jul 25 18:05:42 GMT 2023","104","","","","","","Listar todos os personagens",""
"passed","Tue Jul 25 18:05:42 GMT 2023","Tue Jul 25 18:05:42 GMT 2023","91","","","","","","Listar todas as casas",""
"passed","Tue Jul 25 18:05:40 GMT 2023","Tue Jul 25 18:05:42 GMT 2023","2247","","","","","","Listar todos os livros",""
"passed","Tue Jul 25 18:05:42 GMT 2023","Tue Jul 25 18:05:43 GMT 2023","92","","","","","","Consultar uma casa específica",""
"passed","Tue Jul 25 18:05:42 GMT 2023","Tue Jul 25 18:05:42 GMT 2023","176","","","","","","Consultar um personagem específico",""
"passed","Tue Jul 25 18:05:42 GMT 2023","Tue Jul 25 18:05:42 GMT 2023","330","","","","","","Consultar um livro específico",""
