"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 13 12:32:53 GMT 2023","Thu Jul 13 12:32:53 GMT 2023","479","","","","","","Listar todos os livros",""
"passed","Thu Jul 13 12:32:54 GMT 2023","Thu Jul 13 12:32:54 GMT 2023","54","","","","","","Listar todas as casas",""
"passed","Thu Jul 13 12:32:53 GMT 2023","Thu Jul 13 12:32:54 GMT 2023","41","","","","","","Consultar um personagem específico",""
"passed","Thu Jul 13 12:32:53 GMT 2023","Thu Jul 13 12:32:53 GMT 2023","50","","","","","","Listar todos os personagens",""
"passed","Thu Jul 13 12:32:54 GMT 2023","Thu Jul 13 12:32:54 GMT 2023","42","","","","","","Consultar uma casa específica",""
"passed","Thu Jul 13 12:32:53 GMT 2023","Thu Jul 13 12:32:53 GMT 2023","61","","","","","","Consultar um livro específico",""
